NODES
173	17	-1	0	72	1	73	0
174	1	-1	0	89	1	74	0
175	1	-2	0	47	2	75	0
176	13	-1	0	95	1	76	0
177	18	-1	0	77	1	77	0
178	1	-3	0	118	3	78	0
179	12	-1	0	93	1	79	0
180	18	-3	0	83	3	80	0
181	3	-2	0	89	2	81	0
182	19	-1	0	105	1	82	0
183	21	-1	0	120	1	83	0
184	3	-1	0	110	1	84	0
185	18	-1	0	116	1	85	0
186	6	-2	0	66	2	86	0
187	2	-1	0	100	1	87	0
188	22	-1	0	88	1	88	0
189	19	-1	0	85	1	89	0
190	2	-3	0	105	3	90	0
191	21	-1	0	64	1	91	0
192	19	-1	0	116	1	92	0
193	18	-4	0	119	4	93	0
194	13	-1	0	96	1	94	0
195	6	-3	0	108	3	95	0
196	6	-1	0	115	1	96	0
197	21	-1	0	102	1	97	0
198	7	-2	0	86	2	98	0
199	7	-2	0	116	2	99	0
200	17	-2	0	68	2	100	0
EDGES
0.0	0.6	1.74	3.12	4.07	4.99	5.88	5.99	5.33	4.7	3.82	2.77	2.36	1.75	0.96	2.06	2.56	3.11	4.96	4.61	5.55	6.82	6.42
0.6	0.0	1.14	2.52	3.47	4.39	5.28	5.39	4.73	4.1	3.22	2.17	1.76	1.15	1.56	2.66	1.96	2.51	4.36	4.01	4.95	6.22	5.82
1.74	1.14	0.0	1.38	2.33	3.25	4.14	4.68	4.02	3.39	2.51	1.03	2.21	1.6	2.7	3.2	2.41	2.96	3.67	4.46	5.4	5.85	5.11
3.12	2.52	1.38	0.0	0.95	1.87	2.76	4.22	4.06	3.43	2.55	1.07	2.67	2.98	4.08	4.58	3.72	3.17	3.71	4.54	5.48	5.89	5.15
4.07	3.47	2.33	0.95	0.0	0.92	1.81	3.27	3.93	4.38	3.5	2.02	3.62	3.93	5.03	5.53	4.67	4.12	4.66	5.49	6.21	4.94	4.2
4.99	4.39	3.25	1.87	0.92	0.0	0.89	2.35	3.01	3.64	4.42	2.94	4.54	4.85	5.95	6.45	5.59	5.04	5.32	6.15	5.29	4.02	3.28
5.88	5.28	4.14	2.76	1.81	0.89	0.0	1.46	2.12	2.75	3.63	3.83	5.09	5.7	6.84	7.02	5.9	5.81	4.43	5.26	4.4	3.13	2.39
5.99	5.39	4.68	4.22	3.27	2.35	1.46	0.0	0.66	1.29	2.17	3.65	3.63	4.24	5.42	5.56	4.44	4.35	2.97	3.8	2.94	1.67	0.93
5.33	4.73	4.02	4.06	3.93	3.01	2.12	0.66	0.0	0.63	1.51	2.99	2.97	3.58	4.76	4.9	3.78	3.69	2.31	3.14	3.1	1.83	1.09
4.7	4.1	3.39	3.43	4.38	3.64	2.75	1.29	0.63	0.0	0.88	2.36	2.34	2.95	4.13	4.27	3.15	3.06	1.68	2.51	3.45	2.46	1.72
3.82	3.22	2.51	2.55	3.5	4.42	3.63	2.17	1.51	0.88	0.0	1.48	1.46	2.07	3.25	3.39	2.27	2.18	1.16	1.99	2.93	3.34	2.6
2.77	2.17	1.03	1.07	2.02	2.94	3.83	3.65	2.99	2.36	1.48	0.0	1.6	2.21	3.39	3.77	2.65	2.1	2.64	3.47	4.41	4.82	4.08
2.36	1.76	2.21	2.67	3.62	4.54	5.09	3.63	2.97	2.34	1.46	1.6	0.0	0.61	1.79	2.21	1.42	1.59	2.62	3.09	4.03	4.8	4.06
1.75	1.15	1.6	2.98	3.93	4.85	5.7	4.24	3.58	2.95	2.07	2.21	0.61	0.0	1.18	1.6	0.81	1.36	3.21	2.86	3.8	5.07	4.67
0.96	1.56	2.7	4.08	5.03	5.95	6.84	5.42	4.76	4.13	3.25	3.39	1.79	1.18	0.0	1.1	1.99	2.54	4.39	4.04	4.98	6.25	5.85
2.06	2.66	3.2	4.58	5.53	6.45	7.02	5.56	4.9	4.27	3.39	3.77	2.21	1.6	1.1	0.0	1.12	1.67	3.52	3.17	4.11	5.38	5.99
2.56	1.96	2.41	3.72	4.67	5.59	5.9	4.44	3.78	3.15	2.27	2.65	1.42	0.81	1.99	1.12	0.0	0.55	2.4	2.05	2.99	4.26	4.87
3.11	2.51	2.96	3.17	4.12	5.04	5.81	4.35	3.69	3.06	2.18	2.1	1.59	1.36	2.54	1.67	0.55	0.0	1.85	1.5	2.44	3.71	4.45
4.96	4.36	3.67	3.71	4.66	5.32	4.43	2.97	2.31	1.68	1.16	2.64	2.62	3.21	4.39	3.52	2.4	1.85	0.0	0.83	1.77	3.04	3.4
4.61	4.01	4.46	4.54	5.49	6.15	5.26	3.8	3.14	2.51	1.99	3.47	3.09	2.86	4.04	3.17	2.05	1.5	0.83	0.0	0.94	2.21	2.95
5.55	4.95	5.4	5.48	6.21	5.29	4.4	2.94	3.1	3.45	2.93	4.41	4.03	3.8	4.98	4.11	2.99	2.44	1.77	0.94	0.0	1.27	2.01
6.82	6.22	5.85	5.89	4.94	4.02	3.13	1.67	1.83	2.46	3.34	4.82	4.8	5.07	6.25	5.38	4.26	3.71	3.04	2.21	1.27	0.0	0.74
6.42	5.82	5.11	5.15	4.2	3.28	2.39	0.93	1.09	1.72	2.6	4.08	4.06	4.67	5.85	5.99	4.87	4.45	3.4	2.95	2.01	0.74	0.0
NETS
0.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.96	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.6	0.0	1.14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	1.14	0.0	1.38	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.03	0.0	1.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	1.38	0.0	0.95	0.0	0.0	0.0	0.0	0.0	0.0	1.07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.95	0.0	0.92	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.92	0.0	0.89	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.89	0.0	1.46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	1.46	0.0	0.66	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.93
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.66	0.0	0.63	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.09
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.63	0.0	0.88	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.68	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.88	0.0	1.48	1.46	0.0	0.0	0.0	2.27	2.18	1.16	0.0	0.0	0.0	0.0
0.0	0.0	1.03	1.07	0.0	0.0	0.0	0.0	0.0	0.0	1.48	0.0	1.6	0.0	0.0	0.0	0.0	2.1	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.46	1.6	0.0	0.61	0.0	0.0	1.77	1.59	0.0	0.0	0.0	0.0	0.0
0.0	1.15	1.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.61	0.0	1.18	1.6	0.81	0.0	0.0	0.0	0.0	0.0	0.0
0.96	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.18	0.0	1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6	1.1	0.0	1.12	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.27	0.0	1.77	0.81	0.0	1.12	0.0	0.55	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.18	2.1	1.59	0.0	0.0	0.0	0.55	0.0	1.85	1.5	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.68	1.16	0.0	0.0	0.0	0.0	0.0	0.0	1.85	0.0	0.83	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5	0.83	0.0	0.94	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.94	0.0	1.27	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.27	0.0	0.74
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.93	1.09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.74	0.0
