NODES
152	5	2	34	120	2	0	352
153	2	2	6	120	2	0	353
154	1	1	5	120	1	0	354
155	6	1	0	120	1	0	355
156	15	2	47	120	2	0	356
157	9	1	4	120	1	0	357
158	9	1	51	120	1	0	358
159	12	1	2	120	1	0	359
160	6	1	17	120	1	0	360
161	4	1	12	120	1	0	361
162	22	2	1	120	2	0	362
163	5	1	48	120	1	0	363
164	3	2	25	120	2	0	364
165	15	1	3	120	1	0	365
166	1	1	3	120	1	0	366
167	15	1	48	120	1	0	367
168	15	1	15	120	1	0	368
169	4	1	15	120	1	0	369
170	11	1	31	120	1	0	370
171	13	1	18	120	1	0	371
172	10	3	17	120	3	0	372
173	17	1	0	120	1	0	373
174	13	2	29	120	2	0	374
175	1	1	18	120	1	0	375
176	16	1	2	120	1	0	376
177	7	2	34	120	2	0	377
178	9	1	59	120	1	0	378
179	20	2	9	120	2	0	379
180	8	1	0	120	1	0	380
181	8	1	8	120	1	0	381
182	5	1	31	120	1	0	382
183	10	3	29	120	3	0	383
184	12	3	4	120	3	0	384
185	15	2	48	120	2	0	385
186	17	1	7	120	1	0	386
187	3	1	32	120	1	0	387
188	16	1	15	120	1	0	388
189	12	1	43	120	1	0	389
190	3	2	7	120	2	0	390
191	4	3	1	120	3	0	391
192	8	1	8	120	1	0	392
193	12	3	73	120	3	0	393
194	4	1	14	120	1	0	394
195	11	2	55	120	2	0	395
196	20	1	7	120	1	0	396
197	17	1	15	120	1	0	397
198	1	1	30	120	1	0	398
199	21	4	50	120	4	0	399
200	4	1	3	120	1	0	400
201	2	-1	0	73	1	1	0
202	9	-1	0	85	1	2	0
203	3	-1	0	58	1	3	0
204	14	-2	0	82	2	4	0
205	18	-4	0	106	4	5	0
206	10	-1	0	94	1	6	0
207	10	-1	0	114	1	7	0
208	22	-2	0	99	2	8	0
209	6	-1	0	67	1	9	0
210	6	-1	0	88	1	10	0
211	11	-1	0	112	1	11	0
212	21	-1	0	52	1	12	0
213	1	-1	0	112	1	13	0
214	15	-3	0	70	3	14	0
215	19	-1	0	60	1	15	0
216	9	-1	0	111	1	16	0
217	5	-1	0	106	1	17	0
218	16	-1	0	96	1	18	0
219	14	-1	0	39	1	19	0
220	16	-1	0	99	1	20	0
221	16	-1	0	111	1	21	0
222	9	-1	0	103	1	22	0
223	16	-1	0	76	1	23	0
224	4	-1	0	105	1	24	0
225	7	-1	0	98	1	25	0
226	9	-1	0	119	1	26	0
227	9	-1	0	100	1	27	0
228	19	-1	0	115	1	28	0
229	8	-1	0	108	1	29	0
230	9	-1	0	95	1	30	0
231	9	-1	0	89	1	31	0
232	13	-1	0	115	1	32	0
233	15	-2	0	71	2	33	0
234	13	-1	0	76	1	34	0
235	13	-2	0	80	2	35	0
236	2	-1	0	110	1	36	0
237	19	-1	0	111	1	37	0
238	7	-1	0	49	1	38	0
239	18	-1	0	119	1	39	0
240	20	-1	0	120	1	40	0
241	7	-1	0	114	1	41	0
242	1	-1	0	108	1	42	0
243	21	-1	0	98	1	43	0
244	11	-1	0	71	1	44	0
245	9	-1	0	109	1	45	0
246	16	-1	0	107	1	46	0
247	13	-1	0	79	1	47	0
248	17	-1	0	72	1	48	0
249	2	-3	0	71	3	49	0
250	16	-1	0	110	1	50	0
251	10	-3	0	67	3	51	0
252	20	-1	0	94	1	52	0
253	18	-4	0	113	4	53	0
254	19	-1	0	52	1	54	0
255	12	-1	0	98	1	55	0
256	2	-1	0	95	1	56	0
257	16	-1	0	95	1	57	0
258	14	-2	0	92	2	58	0
259	14	-3	0	99	3	59	0
260	1	-3	0	95	3	60	0
261	8	-1	0	64	1	61	0
262	18	-1	0	78	1	62	0
263	11	-1	0	120	1	63	0
264	20	-1	0	120	1	64	0
265	3	-1	0	120	1	65	0
266	15	-2	0	84	2	66	0
267	20	-3	0	109	3	67	0
268	12	-1	0	116	1	68	0
269	8	-2	0	108	2	69	0
270	15	-1	0	108	1	70	0
271	11	-1	0	101	1	71	0
272	1	-3	0	108	3	72	0
273	3	-1	0	116	1	73	0
274	22	-2	0	89	2	74	0
275	13	-1	0	101	1	75	0
276	9	-1	0	75	1	76	0
277	16	-1	0	106	1	77	0
278	4	-3	0	101	3	78	0
279	6	-1	0	103	1	79	0
280	4	-4	0	92	4	80	0
281	10	-3	0	110	3	81	0
282	21	-2	0	61	2	82	0
283	8	-1	0	53	1	53	0
284	10	-1	0	100	1	84	0
285	20	-3	0	98	3	85	0
286	15	-1	0	117	1	86	0
287	14	-2	0	109	2	87	0
288	1	-1	0	105	1	88	0
289	15	-2	0	107	2	89	0
290	10	-1	0	73	1	90	0
291	11	-1	0	92	1	91	0
292	18	-1	0	53	1	92	0
293	9	-3	0	91	3	93	0
294	15	-1	0	114	1	94	0
295	4	-1	0	117	1	95	0
296	18	-1	0	75	1	96	0
297	14	-1	0	106	1	97	0
298	10	-1	0	88	1	98	0
299	16	-1	0	76	1	99	0
300	15	-1	0	116	1	100	0
301	12	-1	0	100	1	101	0
302	11	-1	0	99	1	102	0
303	17	-1	0	80	1	103	0
304	20	-1	0	95	1	104	0
305	21	-4	0	120	4	105	0
306	14	-2	0	70	2	106	0
307	19	-3	0	84	3	107	0
308	21	-1	0	114	1	108	0
309	19	-1	0	74	1	109	0
310	22	-1	0	107	1	110	0
311	21	-1	0	70	1	111	0
312	19	-1	0	106	1	112	0
313	6	-1	0	116	1	113	0
314	4	-3	0	98	3	114	0
315	14	-1	0	103	1	115	0
316	18	-1	0	86	1	116	0
317	17	-1	0	83	1	117	0
318	6	-1	0	78	1	118	0
319	1	-1	0	90	1	119	0
320	2	-1	0	105	1	120	0
321	2	-2	0	88	2	121	0
322	16	-1	0	110	1	122	0
323	8	-1	0	92	1	123	0
324	17	-1	0	76	1	124	0
325	17	-1	0	31	1	125	0
326	21	-1	0	93	1	126	0
327	10	-1	0	112	1	127	0
328	6	-3	0	103	3	128	0
329	9	-1	0	86	1	129	0
330	12	-1	0	113	1	130	0
331	14	-1	0	115	1	131	0
332	11	-1	0	115	1	132	0
333	1	-1	0	94	1	133	0
334	6	-3	0	76	3	134	0
335	12	-1	0	66	1	135	0
336	13	-1	0	95	1	136	0
337	18	-4	0	110	4	137	0
338	4	-1	0	116	1	138	0
339	11	-1	0	103	1	139	0
340	19	-1	0	79	1	140	0
341	2	-1	0	82	1	141	0
342	7	-1	0	115	1	142	0
343	11	-2	0	120	2	143	0
344	3	-3	0	92	3	144	0
345	20	-1	0	110	1	145	0
346	4	-1	0	109	1	146	0
347	6	-2	0	109	2	147	0
348	11	-4	0	107	4	148	0
349	2	-2	0	102	2	149	0
350	5	-2	0	109	2	150	0
351	11	-3	0	60	3	151	0
352	18	-2	0	96	2	152	0
353	13	-2	0	77	2	153	0
354	10	-1	0	110	1	154	0
355	22	-1	0	96	1	155	0
356	21	-2	0	105	2	156	0
357	5	-1	0	119	1	157	0
358	3	-1	0	112	1	158	0
359	4	-1	0	73	1	159	0
360	15	-1	0	113	1	160	0
361	7	-1	0	107	1	161	0
362	17	-2	0	93	2	162	0
363	14	-1	0	108	1	163	0
364	1	-2	0	113	2	164	0
365	4	-1	0	111	1	165	0
366	6	-1	0	83	1	166	0
367	13	-1	0	62	1	167	0
368	12	-1	0	110	1	168	0
369	3	-1	0	73	1	169	0
370	1	-1	0	74	1	170	0
371	22	-1	0	106	1	171	0
372	9	-3	0	53	3	172	0
373	18	-1	0	68	1	173	0
374	18	-2	0	94	2	174	0
375	4	-1	0	113	1	175	0
376	15	-1	0	34	1	176	0
377	17	-2	0	81	2	177	0
378	2	-1	0	105	1	178	0
379	7	-2	0	93	2	179	0
380	19	-1	0	80	1	180	0
381	19	-1	0	101	1	181	0
382	20	-1	0	76	1	182	0
383	7	-3	0	86	3	183	0
384	14	-3	0	70	3	184	0
385	3	-2	0	95	2	185	0
386	16	-1	0	49	1	186	0
387	19	-1	0	113	1	187	0
388	13	-1	0	99	1	188	0
389	1	-1	0	114	1	189	0
390	21	-2	0	116	2	190	0
391	11	-3	0	106	3	191	0
392	12	-1	0	103	1	192	0
393	1	-3	0	105	3	193	0
394	11	-1	0	105	1	194	0
395	5	-2	0	110	2	195	0
396	9	-1	0	103	1	196	0
397	14	-1	0	114	1	197	0
398	21	-1	0	117	1	198	0
399	10	-4	0	80	4	199	0
400	13	-1	0	94	1	200	0
EDGES
0.0	0.6	1.74	3.12	4.07	4.99	5.88	5.99	5.33	4.7	3.82	2.77	2.36	1.75	0.96	2.06	2.56	3.11	4.96	4.61	5.55	6.82	6.42
0.6	0.0	1.14	2.52	3.47	4.39	5.28	5.39	4.73	4.1	3.22	2.17	1.76	1.15	1.56	2.66	1.96	2.51	4.36	4.01	4.95	6.22	5.82
1.74	1.14	0.0	1.38	2.33	3.25	4.14	4.68	4.02	3.39	2.51	1.03	2.21	1.6	2.7	3.2	2.41	2.96	3.67	4.46	5.4	5.85	5.11
3.12	2.52	1.38	0.0	0.95	1.87	2.76	4.22	4.06	3.43	2.55	1.07	2.67	2.98	4.08	4.58	3.72	3.17	3.71	4.54	5.48	5.89	5.15
4.07	3.47	2.33	0.95	0.0	0.92	1.81	3.27	3.93	4.38	3.5	2.02	3.62	3.93	5.03	5.53	4.67	4.12	4.66	5.49	6.21	4.94	4.2
4.99	4.39	3.25	1.87	0.92	0.0	0.89	2.35	3.01	3.64	4.42	2.94	4.54	4.85	5.95	6.45	5.59	5.04	5.32	6.15	5.29	4.02	3.28
5.88	5.28	4.14	2.76	1.81	0.89	0.0	1.46	2.12	2.75	3.63	3.83	5.09	5.7	6.84	7.02	5.9	5.81	4.43	5.26	4.4	3.13	2.39
5.99	5.39	4.68	4.22	3.27	2.35	1.46	0.0	0.66	1.29	2.17	3.65	3.63	4.24	5.42	5.56	4.44	4.35	2.97	3.8	2.94	1.67	0.93
5.33	4.73	4.02	4.06	3.93	3.01	2.12	0.66	0.0	0.63	1.51	2.99	2.97	3.58	4.76	4.9	3.78	3.69	2.31	3.14	3.1	1.83	1.09
4.7	4.1	3.39	3.43	4.38	3.64	2.75	1.29	0.63	0.0	0.88	2.36	2.34	2.95	4.13	4.27	3.15	3.06	1.68	2.51	3.45	2.46	1.72
3.82	3.22	2.51	2.55	3.5	4.42	3.63	2.17	1.51	0.88	0.0	1.48	1.46	2.07	3.25	3.39	2.27	2.18	1.16	1.99	2.93	3.34	2.6
2.77	2.17	1.03	1.07	2.02	2.94	3.83	3.65	2.99	2.36	1.48	0.0	1.6	2.21	3.39	3.77	2.65	2.1	2.64	3.47	4.41	4.82	4.08
2.36	1.76	2.21	2.67	3.62	4.54	5.09	3.63	2.97	2.34	1.46	1.6	0.0	0.61	1.79	2.21	1.42	1.59	2.62	3.09	4.03	4.8	4.06
1.75	1.15	1.6	2.98	3.93	4.85	5.7	4.24	3.58	2.95	2.07	2.21	0.61	0.0	1.18	1.6	0.81	1.36	3.21	2.86	3.8	5.07	4.67
0.96	1.56	2.7	4.08	5.03	5.95	6.84	5.42	4.76	4.13	3.25	3.39	1.79	1.18	0.0	1.1	1.99	2.54	4.39	4.04	4.98	6.25	5.85
2.06	2.66	3.2	4.58	5.53	6.45	7.02	5.56	4.9	4.27	3.39	3.77	2.21	1.6	1.1	0.0	1.12	1.67	3.52	3.17	4.11	5.38	5.99
2.56	1.96	2.41	3.72	4.67	5.59	5.9	4.44	3.78	3.15	2.27	2.65	1.42	0.81	1.99	1.12	0.0	0.55	2.4	2.05	2.99	4.26	4.87
3.11	2.51	2.96	3.17	4.12	5.04	5.81	4.35	3.69	3.06	2.18	2.1	1.59	1.36	2.54	1.67	0.55	0.0	1.85	1.5	2.44	3.71	4.45
4.96	4.36	3.67	3.71	4.66	5.32	4.43	2.97	2.31	1.68	1.16	2.64	2.62	3.21	4.39	3.52	2.4	1.85	0.0	0.83	1.77	3.04	3.4
4.61	4.01	4.46	4.54	5.49	6.15	5.26	3.8	3.14	2.51	1.99	3.47	3.09	2.86	4.04	3.17	2.05	1.5	0.83	0.0	0.94	2.21	2.95
5.55	4.95	5.4	5.48	6.21	5.29	4.4	2.94	3.1	3.45	2.93	4.41	4.03	3.8	4.98	4.11	2.99	2.44	1.77	0.94	0.0	1.27	2.01
6.82	6.22	5.85	5.89	4.94	4.02	3.13	1.67	1.83	2.46	3.34	4.82	4.8	5.07	6.25	5.38	4.26	3.71	3.04	2.21	1.27	0.0	0.74
6.42	5.82	5.11	5.15	4.2	3.28	2.39	0.93	1.09	1.72	2.6	4.08	4.06	4.67	5.85	5.99	4.87	4.45	3.4	2.95	2.01	0.74	0.0
NETS
0.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.96	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.6	0.0	1.14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	1.14	0.0	1.38	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.03	0.0	1.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	1.38	0.0	0.95	0.0	0.0	0.0	0.0	0.0	0.0	1.07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.95	0.0	0.92	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.92	0.0	0.89	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.89	0.0	1.46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	1.46	0.0	0.66	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.93
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.66	0.0	0.63	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.09
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.63	0.0	0.88	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.68	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.88	0.0	1.48	1.46	0.0	0.0	0.0	2.27	2.18	1.16	0.0	0.0	0.0	0.0
0.0	0.0	1.03	1.07	0.0	0.0	0.0	0.0	0.0	0.0	1.48	0.0	1.6	0.0	0.0	0.0	0.0	2.1	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.46	1.6	0.0	0.61	0.0	0.0	1.77	1.59	0.0	0.0	0.0	0.0	0.0
0.0	1.15	1.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.61	0.0	1.18	1.6	0.81	0.0	0.0	0.0	0.0	0.0	0.0
0.96	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.18	0.0	1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6	1.1	0.0	1.12	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.27	0.0	1.77	0.81	0.0	1.12	0.0	0.55	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.18	2.1	1.59	0.0	0.0	0.0	0.55	0.0	1.85	1.5	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.68	1.16	0.0	0.0	0.0	0.0	0.0	0.0	1.85	0.0	0.83	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5	0.83	0.0	0.94	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.94	0.0	1.27	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.27	0.0	0.74
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.93	1.09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.74	0.0
